date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status
2024-08-10,P020,Toothbrush Pack,Personal Care,319,0,37,282,95,5,In Stock
2024-08-11,P020,Toothbrush Pack,Personal Care,282,0,40,242,95,5,In Stock
2024-08-12,P020,Toothbrush Pack,Personal Care,242,0,34,208,95,5,In Stock
2024-08-13,P020,Toothbrush Pack,Personal Care,208,0,44,164,95,5,In Stock
2024-08-14,P020,Toothbrush Pack,Personal Care,164,0,49,115,95,5,Reorder Soon
2024-08-15,P020,Toothbrush Pack,Personal Care,115,400,42,473,95,5,In Stock
2024-08-16,P020,Toothbrush Pack,Personal Care,473,0,31,442,95,5,In Stock
2024-08-17,P020,Toothbrush Pack,Personal Care,442,0,40,402,95,5,In Stock
2024-08-18,P020,Toothbrush Pack,Personal Care,402,0,43,359,95,5,In Stock
2024-08-19,P020,Toothbrush Pack,Personal Care,359,0,49,310,95,5,In Stock
2024-08-20,P020,Toothbrush Pack,Personal Care,310,0,43,267,95,5,In Stock
2024-08-21,P020,Toothbrush Pack,Personal Care,267,0,43,224,95,5,In Stock
2024-08-22,P020,Toothbrush Pack,Personal Care,224,0,46,178,95,5,In Stock
2024-08-23,P020,Toothbrush Pack,Personal Care,178,0,50,128,95,5,Reorder Soon
2024-08-24,P020,Toothbrush Pack,Personal Care,128,414,57,485,95,5,In Stock
2024-08-25,P020,Toothbrush Pack,Personal Care,485,0,59,426,95,5,In Stock
2024-08-26,P020,Toothbrush Pack,Personal Care,426,0,43,383,95,5,In Stock
2024-08-27,P020,Toothbrush Pack,Personal Care,383,0,39,344,95,5,In Stock
2024-08-28,P020,Toothbrush Pack,Personal Care,344,0,46,298,95,5,In Stock
2024-08-29,P020,Toothbrush Pack,Personal Care,298,0,31,267,95,5,In Stock
2024-08-30,P020,Toothbrush Pack,Personal Care,267,0,56,211,95,5,In Stock
2024-08-31,P020,Toothbrush Pack,Personal Care,211,0,47,164,95,5,In Stock
2024-09-01,P020,Toothbrush Pack,Personal Care,164,0,46,118,95,5,Reorder Soon
2024-09-02,P020,Toothbrush Pack,Personal Care,118,391,40,469,95,5,In Stock
2024-09-03,P020,Toothbrush Pack,Personal Care,469,0,38,431,95,5,In Stock
2024-09-04,P020,Toothbrush Pack,Personal Care,431,0,42,389,95,5,In Stock
2024-09-05,P020,Toothbrush Pack,Personal Care,389,0,41,348,95,5,In Stock
2024-09-06,P020,Toothbrush Pack,Personal Care,348,0,49,299,95,5,In Stock
2024-09-07,P020,Toothbrush Pack,Personal Care,299,0,53,246,95,5,In Stock
2024-09-08,P020,Toothbrush Pack,Personal Care,246,0,50,196,95,5,In Stock
2024-09-09,P020,Toothbrush Pack,Personal Care,196,0,44,152,95,5,In Stock
2024-09-10,P020,Toothbrush Pack,Personal Care,152,0,48,104,95,5,Reorder Soon
2024-09-11,P020,Toothbrush Pack,Personal Care,104,409,40,473,95,5,In Stock
2024-09-12,P020,Toothbrush Pack,Personal Care,473,0,39,434,95,5,In Stock
2024-09-13,P020,Toothbrush Pack,Personal Care,434,0,49,385,95,5,In Stock
2024-09-14,P020,Toothbrush Pack,Personal Care,385,0,44,341,95,5,In Stock
2024-09-15,P020,Toothbrush Pack,Personal Care,341,0,47,294,95,5,In Stock
2024-09-16,P020,Toothbrush Pack,Personal Care,294,0,38,256,95,5,In Stock
2024-09-17,P020,Toothbrush Pack,Personal Care,256,0,44,212,95,5,In Stock
2024-09-18,P020,Toothbrush Pack,Personal Care,212,0,47,165,95,5,In Stock
2024-09-19,P020,Toothbrush Pack,Personal Care,165,0,39,126,95,5,Reorder Soon
2024-09-20,P020,Toothbrush Pack,Personal Care,126,406,58,474,95,5,In Stock
2024-09-21,P020,Toothbrush Pack,Personal Care,474,0,47,427,95,5,In Stock
2024-09-22,P020,Toothbrush Pack,Personal Care,427,0,37,390,95,5,In Stock
2024-09-23,P020,Toothbrush Pack,Personal Care,390,0,64,326,95,5,In Stock
2024-09-24,P020,Toothbrush Pack,Personal Care,326,0,48,278,95,5,In Stock
2024-09-25,P020,Toothbrush Pack,Personal Care,278,0,36,242,95,5,In Stock
2024-09-26,P020,Toothbrush Pack,Personal Care,242,0,39,203,95,5,In Stock
2024-09-27,P020,Toothbrush Pack,Personal Care,203,0,44,159,95,5,In Stock
2024-09-28,P020,Toothbrush Pack,Personal Care,159,0,38,121,95,5,Reorder Soon
2024-09-29,P020,Toothbrush Pack,Personal Care,121,395,47,469,95,5,In Stock
2024-09-30,P020,Toothbrush Pack,Personal Care,469,0,44,425,95,5,In Stock
2024-10-01,P020,Toothbrush Pack,Personal Care,425,0,29,396,95,5,In Stock
2024-10-02,P020,Toothbrush Pack,Personal Care,396,0,64,332,95,5,In Stock
2024-10-03,P020,Toothbrush Pack,Personal Care,332,0,37,295,95,5,In Stock
2024-10-04,P020,Toothbrush Pack,Personal Care,295,0,44,251,95,5,In Stock
2024-10-05,P020,Toothbrush Pack,Personal Care,251,0,59,192,95,5,In Stock
2024-10-06,P020,Toothbrush Pack,Personal Care,192,0,39,153,95,5,In Stock
2024-10-07,P020,Toothbrush Pack,Personal Care,153,0,47,106,95,5,Reorder Soon
2024-10-08,P020,Toothbrush Pack,Personal Care,106,426,59,473,95,5,In Stock
2024-10-09,P020,Toothbrush Pack,Personal Care,473,0,48,425,95,5,In Stock
2024-10-10,P020,Toothbrush Pack,Personal Care,425,0,52,373,95,5,In Stock
2024-10-11,P020,Toothbrush Pack,Personal Care,373,0,35,338,95,5,In Stock
2024-10-12,P020,Toothbrush Pack,Personal Care,338,0,57,281,95,5,In Stock
2024-10-13,P020,Toothbrush Pack,Personal Care,281,0,33,248,95,5,In Stock
2024-10-14,P020,Toothbrush Pack,Personal Care,248,0,47,201,95,5,In Stock
2024-10-15,P020,Toothbrush Pack,Personal Care,201,0,43,158,95,5,In Stock
2024-10-16,P020,Toothbrush Pack,Personal Care,158,0,41,117,95,5,Reorder Soon
2024-10-17,P020,Toothbrush Pack,Personal Care,117,398,40,475,95,5,In Stock
2024-10-18,P020,Toothbrush Pack,Personal Care,475,0,48,427,95,5,In Stock
2024-10-19,P020,Toothbrush Pack,Personal Care,427,0,40,387,95,5,In Stock
2024-10-20,P020,Toothbrush Pack,Personal Care,387,0,42,345,95,5,In Stock
2024-10-21,P020,Toothbrush Pack,Personal Care,345,0,47,298,95,5,In Stock
2024-10-22,P020,Toothbrush Pack,Personal Care,298,0,51,247,95,5,In Stock
2024-10-23,P020,Toothbrush Pack,Personal Care,247,0,43,204,95,5,In Stock
2024-10-24,P020,Toothbrush Pack,Personal Care,204,0,55,149,95,5,In Stock
2024-10-25,P020,Toothbrush Pack,Personal Care,149,0,45,104,95,5,Reorder Soon
2024-10-26,P020,Toothbrush Pack,Personal Care,104,421,46,479,95,5,In Stock
2024-10-27,P020,Toothbrush Pack,Personal Care,479,0,67,412,95,5,In Stock
2024-10-28,P020,Toothbrush Pack,Personal Care,412,0,46,366,95,5,In Stock
2024-10-29,P020,Toothbrush Pack,Personal Care,366,0,58,308,95,5,In Stock
2024-10-30,P020,Toothbrush Pack,Personal Care,308,0,63,245,95,5,In Stock
2024-10-31,P020,Toothbrush Pack,Personal Care,245,0,51,194,95,5,In Stock
2024-11-01,P020,Toothbrush Pack,Personal Care,194,0,38,156,95,5,In Stock
2024-11-02,P020,Toothbrush Pack,Personal Care,156,0,34,122,95,5,Reorder Soon
2024-11-03,P020,Toothbrush Pack,Personal Care,122,404,51,475,95,5,In Stock
2024-11-04,P020,Toothbrush Pack,Personal Care,475,0,49,426,95,5,In Stock
2024-11-05,P020,Toothbrush Pack,Personal Care,426,0,40,386,95,5,In Stock
2024-11-06,P020,Toothbrush Pack,Personal Care,386,0,28,358,95,5,In Stock
2024-11-07,P020,Toothbrush Pack,Personal Care,358,0,47,311,95,5,In Stock
2024-11-08,P020,Toothbrush Pack,Personal Care,311,0,33,278,95,5,In Stock
2024-11-09,P020,Toothbrush Pack,Personal Care,278,0,44,234,95,5,In Stock
2024-11-10,P020,Toothbrush Pack,Personal Care,234,0,52,182,95,5,In Stock
2024-11-11,P020,Toothbrush Pack,Personal Care,182,0,45,137,95,5,Reorder Soon
2024-11-12,P020,Toothbrush Pack,Personal Care,137,381,51,467,95,5,In Stock
2024-11-13,P020,Toothbrush Pack,Personal Care,467,0,42,425,95,5,In Stock
2024-11-14,P020,Toothbrush Pack,Personal Care,425,0,39,386,95,5,In Stock
2024-11-15,P020,Toothbrush Pack,Personal Care,386,0,37,349,95,5,In Stock
2024-11-16,P020,Toothbrush Pack,Personal Care,349,0,51,298,95,5,In Stock
2024-11-17,P020,Toothbrush Pack,Personal Care,298,0,45,253,95,5,In Stock
2024-11-18,P020,Toothbrush Pack,Personal Care,253,0,38,215,95,5,In Stock
2024-11-19,P020,Toothbrush Pack,Personal Care,215,0,46,169,95,5,In Stock
2024-11-20,P020,Toothbrush Pack,Personal Care,169,0,32,137,95,5,Reorder Soon
2024-11-21,P020,Toothbrush Pack,Personal Care,137,381,44,474,95,5,In Stock
2024-11-22,P020,Toothbrush Pack,Personal Care,474,0,46,428,95,5,In Stock
2024-11-23,P020,Toothbrush Pack,Personal Care,428,0,49,379,95,5,In Stock
2024-11-24,P020,Toothbrush Pack,Personal Care,379,0,58,321,95,5,In Stock
2024-11-25,P020,Toothbrush Pack,Personal Care,321,0,42,279,95,5,In Stock
2024-11-26,P020,Toothbrush Pack,Personal Care,279,0,46,233,95,5,In Stock
2024-11-27,P020,Toothbrush Pack,Personal Care,233,0,47,186,95,5,In Stock
2024-11-28,P020,Toothbrush Pack,Personal Care,186,0,43,143,95,5,In Stock
2024-11-29,P020,Toothbrush Pack,Personal Care,143,0,35,108,95,5,Reorder Soon
2024-11-30,P020,Toothbrush Pack,Personal Care,108,426,52,482,95,5,In Stock
2024-12-01,P020,Toothbrush Pack,Personal Care,482,0,30,452,95,5,In Stock
2024-12-02,P020,Toothbrush Pack,Personal Care,452,0,36,416,95,5,In Stock
2024-12-03,P020,Toothbrush Pack,Personal Care,416,0,41,375,95,5,In Stock
2024-12-04,P020,Toothbrush Pack,Personal Care,375,0,36,339,95,5,In Stock
2024-12-05,P020,Toothbrush Pack,Personal Care,339,0,44,295,95,5,In Stock
2024-12-06,P020,Toothbrush Pack,Personal Care,295,0,52,243,95,5,In Stock
2024-12-07,P020,Toothbrush Pack,Personal Care,243,0,61,182,95,5,In Stock
2024-12-08,P020,Toothbrush Pack,Personal Care,182,0,58,124,95,5,Reorder Soon
2024-12-09,P020,Toothbrush Pack,Personal Care,124,0,25,99,95,5,Reorder Soon
2024-12-10,P020,Toothbrush Pack,Personal Care,99,412,46,465,95,5,In Stock
2024-12-11,P020,Toothbrush Pack,Personal Care,465,0,52,413,95,5,In Stock
2024-12-12,P020,Toothbrush Pack,Personal Care,413,0,33,380,95,5,In Stock
2024-12-13,P020,Toothbrush Pack,Personal Care,380,0,33,347,95,5,In Stock
2024-12-14,P020,Toothbrush Pack,Personal Care,347,0,44,303,95,5,In Stock
2024-12-15,P020,Toothbrush Pack,Personal Care,303,0,45,258,95,5,In Stock
2024-12-16,P020,Toothbrush Pack,Personal Care,258,0,45,213,95,5,In Stock
2024-12-17,P020,Toothbrush Pack,Personal Care,213,0,39,174,95,5,In Stock
2024-12-18,P020,Toothbrush Pack,Personal Care,174,0,41,133,95,5,Reorder Soon
2024-12-19,P020,Toothbrush Pack,Personal Care,133,396,44,485,95,5,In Stock
2024-12-20,P020,Toothbrush Pack,Personal Care,485,0,51,434,95,5,In Stock
2024-12-21,P020,Toothbrush Pack,Personal Care,434,0,39,395,95,5,In Stock
2024-12-22,P020,Toothbrush Pack,Personal Care,395,0,43,352,95,5,In Stock
2024-12-23,P020,Toothbrush Pack,Personal Care,352,0,46,306,95,5,In Stock
2024-12-24,P020,Toothbrush Pack,Personal Care,306,0,47,259,95,5,In Stock
2024-12-25,P020,Toothbrush Pack,Personal Care,259,0,57,202,95,5,In Stock
2024-12-26,P020,Toothbrush Pack,Personal Care,202,0,33,169,95,5,In Stock
2024-12-27,P020,Toothbrush Pack,Personal Care,169,0,48,121,95,5,Reorder Soon
2024-12-28,P020,Toothbrush Pack,Personal Care,121,396,50,467,95,5,In Stock
2024-12-29,P020,Toothbrush Pack,Personal Care,467,0,71,396,95,5,In Stock
2024-12-30,P020,Toothbrush Pack,Personal Care,396,0,52,344,95,5,In Stock
2024-12-31,P020,Toothbrush Pack,Personal Care,344,0,38,306,95,5,In Stock
2025-01-01,P020,Toothbrush Pack,Personal Care,306,0,48,258,95,5,In Stock
2025-01-02,P020,Toothbrush Pack,Personal Care,258,0,41,217,95,5,In Stock
2025-01-03,P020,Toothbrush Pack,Personal Care,217,0,46,171,95,5,In Stock
2025-01-04,P020,Toothbrush Pack,Personal Care,171,0,57,114,95,5,Reorder Soon
2025-01-05,P020,Toothbrush Pack,Personal Care,114,409,58,465,95,5,In Stock
2025-01-06,P020,Toothbrush Pack,Personal Care,465,0,35,430,95,5,In Stock
2025-01-07,P020,Toothbrush Pack,Personal Care,430,0,39,391,95,5,In Stock
2025-01-08,P020,Toothbrush Pack,Personal Care,391,0,44,347,95,5,In Stock
2025-01-09,P020,Toothbrush Pack,Personal Care,347,0,44,303,95,5,In Stock
2025-01-10,P020,Toothbrush Pack,Personal Care,303,0,57,246,95,5,In Stock
2025-01-11,P020,Toothbrush Pack,Personal Care,246,0,37,209,95,5,In Stock
2025-01-12,P020,Toothbrush Pack,Personal Care,209,0,42,167,95,5,In Stock
2025-01-13,P020,Toothbrush Pack,Personal Care,167,0,59,108,95,5,Reorder Soon
2025-01-14,P020,Toothbrush Pack,Personal Care,108,416,57,467,95,5,In Stock
2025-01-15,P020,Toothbrush Pack,Personal Care,467,0,38,429,95,5,In Stock
2025-01-16,P020,Toothbrush Pack,Personal Care,429,0,54,375,95,5,In Stock
2025-01-17,P020,Toothbrush Pack,Personal Care,375,0,52,323,95,5,In Stock
2025-01-18,P020,Toothbrush Pack,Personal Care,323,0,55,268,95,5,In Stock
2025-01-19,P020,Toothbrush Pack,Personal Care,268,0,36,232,95,5,In Stock
2025-01-20,P020,Toothbrush Pack,Personal Care,232,0,45,187,95,5,In Stock
2025-01-21,P020,Toothbrush Pack,Personal Care,187,0,50,137,95,5,Reorder Soon
2025-01-22,P020,Toothbrush Pack,Personal Care,137,382,49,470,95,5,In Stock
2025-01-23,P020,Toothbrush Pack,Personal Care,470,0,51,419,95,5,In Stock
2025-01-24,P020,Toothbrush Pack,Personal Care,419,0,52,367,95,5,In Stock
2025-01-25,P020,Toothbrush Pack,Personal Care,367,0,52,315,95,5,In Stock
2025-01-26,P020,Toothbrush Pack,Personal Care,315,0,52,263,95,5,In Stock
2025-01-27,P020,Toothbrush Pack,Personal Care,263,0,49,214,95,5,In Stock
2025-01-28,P020,Toothbrush Pack,Personal Care,214,0,50,164,95,5,In Stock
2025-01-29,P020,Toothbrush Pack,Personal Care,164,0,55,109,95,5,Reorder Soon
2025-01-30,P020,Toothbrush Pack,Personal Care,109,408,45,472,95,5,In Stock
2025-01-31,P020,Toothbrush Pack,Personal Care,472,0,40,432,95,5,In Stock
2025-02-01,P020,Toothbrush Pack,Personal Care,432,0,38,394,95,5,In Stock
2025-02-02,P020,Toothbrush Pack,Personal Care,394,0,37,357,95,5,In Stock
2025-02-03,P020,Toothbrush Pack,Personal Care,357,0,37,320,95,5,In Stock
2025-02-04,P020,Toothbrush Pack,Personal Care,320,0,52,268,95,5,In Stock
2025-02-05,P020,Toothbrush Pack,Personal Care,268,0,55,213,95,5,In Stock
2025-02-06,P020,Toothbrush Pack,Personal Care,213,0,49,164,95,5,In Stock
2025-02-07,P020,Toothbrush Pack,Personal Care,164,0,46,118,95,5,Reorder Soon
2025-02-08,P020,Toothbrush Pack,Personal Care,118,398,34,482,95,5,In Stock
2025-02-09,P020,Toothbrush Pack,Personal Care,482,0,46,436,95,5,In Stock
2025-02-10,P020,Toothbrush Pack,Personal Care,436,0,40,396,95,5,In Stock
2025-02-11,P020,Toothbrush Pack,Personal Care,396,0,40,356,95,5,In Stock
2025-02-12,P020,Toothbrush Pack,Personal Care,356,0,45,311,95,5,In Stock
2025-02-13,P020,Toothbrush Pack,Personal Care,311,0,49,262,95,5,In Stock
2025-02-14,P020,Toothbrush Pack,Personal Care,262,0,45,217,95,5,In Stock
2025-02-15,P020,Toothbrush Pack,Personal Care,217,0,64,153,95,5,In Stock
2025-02-16,P020,Toothbrush Pack,Personal Care,153,0,48,105,95,5,Reorder Soon
2025-02-17,P020,Toothbrush Pack,Personal Care,105,404,32,477,95,5,In Stock
2025-02-18,P020,Toothbrush Pack,Personal Care,477,0,57,420,95,5,In Stock
2025-02-19,P020,Toothbrush Pack,Personal Care,420,0,44,376,95,5,In Stock
2025-02-20,P020,Toothbrush Pack,Personal Care,376,0,55,321,95,5,In Stock
2025-02-21,P020,Toothbrush Pack,Personal Care,321,0,36,285,95,5,In Stock
2025-02-22,P020,Toothbrush Pack,Personal Care,285,0,37,248,95,5,In Stock
2025-02-23,P020,Toothbrush Pack,Personal Care,248,0,41,207,95,5,In Stock
2025-02-24,P020,Toothbrush Pack,Personal Care,207,0,37,170,95,5,In Stock
2025-02-25,P020,Toothbrush Pack,Personal Care,170,0,52,118,95,5,Reorder Soon
2025-02-26,P020,Toothbrush Pack,Personal Care,118,414,54,478,95,5,In Stock
2025-02-27,P020,Toothbrush Pack,Personal Care,478,0,48,430,95,5,In Stock
2025-02-28,P020,Toothbrush Pack,Personal Care,430,0,47,383,95,5,In Stock
2025-03-01,P020,Toothbrush Pack,Personal Care,383,0,34,349,95,5,In Stock
2025-03-02,P020,Toothbrush Pack,Personal Care,349,0,41,308,95,5,In Stock
2025-03-03,P020,Toothbrush Pack,Personal Care,308,0,40,268,95,5,In Stock
2025-03-04,P020,Toothbrush Pack,Personal Care,268,0,34,234,95,5,In Stock
2025-03-05,P020,Toothbrush Pack,Personal Care,234,0,44,190,95,5,In Stock
2025-03-06,P020,Toothbrush Pack,Personal Care,190,0,49,141,95,5,Reorder Soon
2025-03-07,P020,Toothbrush Pack,Personal Care,141,390,48,483,95,5,In Stock
2025-03-08,P020,Toothbrush Pack,Personal Care,483,0,43,440,95,5,In Stock
2025-03-09,P020,Toothbrush Pack,Personal Care,440,0,65,375,95,5,In Stock
2025-03-10,P020,Toothbrush Pack,Personal Care,375,0,44,331,95,5,In Stock
2025-03-11,P020,Toothbrush Pack,Personal Care,331,0,50,281,95,5,In Stock
2025-03-12,P020,Toothbrush Pack,Personal Care,281,0,53,228,95,5,In Stock
2025-03-13,P020,Toothbrush Pack,Personal Care,228,0,41,187,95,5,In Stock
2025-03-14,P020,Toothbrush Pack,Personal Care,187,0,67,120,95,5,Reorder Soon
2025-03-15,P020,Toothbrush Pack,Personal Care,120,386,39,467,95,5,In Stock
2025-03-16,P020,Toothbrush Pack,Personal Care,467,0,58,409,95,5,In Stock
2025-03-17,P020,Toothbrush Pack,Personal Care,409,0,39,370,95,5,In Stock
2025-03-18,P020,Toothbrush Pack,Personal Care,370,0,35,335,95,5,In Stock
2025-03-19,P020,Toothbrush Pack,Personal Care,335,0,38,297,95,5,In Stock
2025-03-20,P020,Toothbrush Pack,Personal Care,297,0,40,257,95,5,In Stock
2025-03-21,P020,Toothbrush Pack,Personal Care,257,0,39,218,95,5,In Stock
2025-03-22,P020,Toothbrush Pack,Personal Care,218,0,41,177,95,5,In Stock
2025-03-23,P020,Toothbrush Pack,Personal Care,177,0,36,141,95,5,Reorder Soon
2025-03-24,P020,Toothbrush Pack,Personal Care,141,378,50,469,95,5,In Stock
2025-03-25,P020,Toothbrush Pack,Personal Care,469,0,36,433,95,5,In Stock
2025-03-26,P020,Toothbrush Pack,Personal Care,433,0,80,353,95,5,In Stock
2025-03-27,P020,Toothbrush Pack,Personal Care,353,0,41,312,95,5,In Stock
2025-03-28,P020,Toothbrush Pack,Personal Care,312,0,49,263,95,5,In Stock
2025-03-29,P020,Toothbrush Pack,Personal Care,263,0,42,221,95,5,In Stock
2025-03-30,P020,Toothbrush Pack,Personal Care,221,0,45,176,95,5,In Stock
2025-03-31,P020,Toothbrush Pack,Personal Care,176,0,36,140,95,5,Reorder Soon
2025-04-01,P020,Toothbrush Pack,Personal Care,140,0,42,98,95,5,Reorder Soon
2025-04-02,P020,Toothbrush Pack,Personal Care,98,430,43,485,95,5,In Stock
2025-04-03,P020,Toothbrush Pack,Personal Care,485,0,48,437,95,5,In Stock
2025-04-04,P020,Toothbrush Pack,Personal Care,437,0,53,384,95,5,In Stock
2025-04-05,P020,Toothbrush Pack,Personal Care,384,0,46,338,95,5,In Stock
2025-04-06,P020,Toothbrush Pack,Personal Care,338,0,55,283,95,5,In Stock
2025-04-07,P020,Toothbrush Pack,Personal Care,283,0,36,247,95,5,In Stock
2025-04-08,P020,Toothbrush Pack,Personal Care,247,0,40,207,95,5,In Stock
2025-04-09,P020,Toothbrush Pack,Personal Care,207,0,27,180,95,5,In Stock
2025-04-10,P020,Toothbrush Pack,Personal Care,180,0,53,127,95,5,Reorder Soon
2025-04-11,P020,Toothbrush Pack,Personal Care,127,403,49,481,95,5,In Stock
2025-04-12,P020,Toothbrush Pack,Personal Care,481,0,50,431,95,5,In Stock
2025-04-13,P020,Toothbrush Pack,Personal Care,431,0,49,382,95,5,In Stock
2025-04-14,P020,Toothbrush Pack,Personal Care,382,0,62,320,95,5,In Stock
2025-04-15,P020,Toothbrush Pack,Personal Care,320,0,51,269,95,5,In Stock
2025-04-16,P020,Toothbrush Pack,Personal Care,269,0,42,227,95,5,In Stock
2025-04-17,P020,Toothbrush Pack,Personal Care,227,0,36,191,95,5,In Stock
2025-04-18,P020,Toothbrush Pack,Personal Care,191,0,45,146,95,5,In Stock
2025-04-19,P020,Toothbrush Pack,Personal Care,146,0,47,99,95,5,Reorder Soon
2025-04-20,P020,Toothbrush Pack,Personal Care,99,406,39,466,95,5,In Stock
2025-04-21,P020,Toothbrush Pack,Personal Care,466,0,35,431,95,5,In Stock
2025-04-22,P020,Toothbrush Pack,Personal Care,431,0,29,402,95,5,In Stock
2025-04-23,P020,Toothbrush Pack,Personal Care,402,0,36,366,95,5,In Stock
2025-04-24,P020,Toothbrush Pack,Personal Care,366,0,58,308,95,5,In Stock
2025-04-25,P020,Toothbrush Pack,Personal Care,308,0,37,271,95,5,In Stock
2025-04-26,P020,Toothbrush Pack,Personal Care,271,0,45,226,95,5,In Stock
2025-04-27,P020,Toothbrush Pack,Personal Care,226,0,40,186,95,5,In Stock
2025-04-28,P020,Toothbrush Pack,Personal Care,186,0,39,147,95,5,In Stock
2025-04-29,P020,Toothbrush Pack,Personal Care,147,0,43,104,95,5,Reorder Soon
2025-04-30,P020,Toothbrush Pack,Personal Care,104,411,46,469,95,5,In Stock
2025-05-01,P020,Toothbrush Pack,Personal Care,469,0,59,410,95,5,In Stock
2025-05-02,P020,Toothbrush Pack,Personal Care,410,0,43,367,95,5,In Stock
2025-05-03,P020,Toothbrush Pack,Personal Care,367,0,40,327,95,5,In Stock
2025-05-04,P020,Toothbrush Pack,Personal Care,327,0,47,280,95,5,In Stock
2025-05-05,P020,Toothbrush Pack,Personal Care,280,0,37,243,95,5,In Stock
2025-05-06,P020,Toothbrush Pack,Personal Care,243,0,41,202,95,5,In Stock
2025-05-07,P020,Toothbrush Pack,Personal Care,202,0,43,159,95,5,In Stock
2025-05-08,P020,Toothbrush Pack,Personal Care,159,0,56,103,95,5,Reorder Soon
2025-05-09,P020,Toothbrush Pack,Personal Care,103,424,55,472,95,5,In Stock
2025-05-10,P020,Toothbrush Pack,Personal Care,472,0,43,429,95,5,In Stock
2025-05-11,P020,Toothbrush Pack,Personal Care,429,0,45,384,95,5,In Stock
2025-05-12,P020,Toothbrush Pack,Personal Care,384,0,45,339,95,5,In Stock
2025-05-13,P020,Toothbrush Pack,Personal Care,339,0,35,304,95,5,In Stock
2025-05-14,P020,Toothbrush Pack,Personal Care,304,0,33,271,95,5,In Stock
2025-05-15,P020,Toothbrush Pack,Personal Care,271,0,43,228,95,5,In Stock
2025-05-16,P020,Toothbrush Pack,Personal Care,228,0,34,194,95,5,In Stock
2025-05-17,P020,Toothbrush Pack,Personal Care,194,0,50,144,95,5,In Stock
2025-05-18,P020,Toothbrush Pack,Personal Care,144,371,50,465,95,5,In Stock
2025-05-19,P020,Toothbrush Pack,Personal Care,465,0,47,418,95,5,In Stock
2025-05-20,P020,Toothbrush Pack,Personal Care,418,0,50,368,95,5,In Stock
2025-05-21,P020,Toothbrush Pack,Personal Care,368,0,43,325,95,5,In Stock
2025-05-22,P020,Toothbrush Pack,Personal Care,325,0,65,260,95,5,In Stock
2025-05-23,P020,Toothbrush Pack,Personal Care,260,0,48,212,95,5,In Stock
2025-05-24,P020,Toothbrush Pack,Personal Care,212,0,45,167,95,5,In Stock
2025-05-25,P020,Toothbrush Pack,Personal Care,167,0,35,132,95,5,Reorder Soon
