date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status,year,month,day,day_of_week,week_of_year,quarter,is_weekend,lag_1,lag_7,lag_14,rolling_7,rolling_30,predicted_demand,lead_time_demand,safety_stock,recommended_stock,reorder_recommendation,reorder_quantity
2025-12-08,P015,Hand Sanitizer,Personal Care,120,373,35,458,90,4,In Stock,2025,12,8,0,50,4,0,37.0,39.0,34.0,36.0,35.0,34.9,139.6,18.0,157.6,NO REORDER,0.0
2025-12-09,P015,Hand Sanitizer,Personal Care,458,0,29,429,90,4,In Stock,2025,12,9,1,50,4,0,35.0,36.0,30.0,35.42857142857143,35.166666666666664,33.54,134.16,17.71,151.87,NO REORDER,0.0
2025-12-10,P015,Hand Sanitizer,Personal Care,429,0,25,404,90,4,In Stock,2025,12,10,2,50,4,0,29.0,37.0,27.0,34.42857142857143,34.86666666666667,33.72,134.88,17.21,152.09,NO REORDER,0.0
2025-12-11,P015,Hand Sanitizer,Personal Care,404,0,29,375,90,4,In Stock,2025,12,11,3,50,4,0,25.0,31.0,34.0,32.714285714285715,34.36666666666667,33.64,134.56,16.36,150.92,NO REORDER,0.0
2025-12-12,P015,Hand Sanitizer,Personal Care,375,0,21,354,90,4,In Stock,2025,12,12,4,50,4,0,29.0,34.0,27.0,32.42857142857143,34.36666666666667,32.26,129.04,16.21,145.25,NO REORDER,0.0
2025-12-13,P015,Hand Sanitizer,Personal Care,354,0,27,327,90,4,In Stock,2025,12,13,5,50,4,1,21.0,38.0,40.0,30.571428571428573,33.833333333333336,33.48,133.92,15.29,149.21,NO REORDER,0.0
2025-12-14,P015,Hand Sanitizer,Personal Care,327,0,38,289,90,4,In Stock,2025,12,14,6,50,4,1,27.0,37.0,35.0,29.0,33.56666666666667,33.92,135.68,14.5,150.18,NO REORDER,0.0
2025-12-15,P015,Hand Sanitizer,Personal Care,289,0,45,244,90,4,In Stock,2025,12,15,0,51,4,0,38.0,35.0,39.0,29.142857142857142,33.8,32.75,131.0,14.57,145.57,NO REORDER,0.0
2025-12-16,P015,Hand Sanitizer,Personal Care,244,0,33,211,90,4,In Stock,2025,12,16,1,51,4,0,45.0,29.0,36.0,30.571428571428573,33.833333333333336,34.53,138.12,15.29,153.41,NO REORDER,0.0
2025-12-17,P015,Hand Sanitizer,Personal Care,211,0,32,179,90,4,In Stock,2025,12,17,2,51,4,0,33.0,25.0,37.0,31.142857142857142,33.63333333333333,34.47,137.88,15.57,153.45,NO REORDER,0.0
2025-12-18,P015,Hand Sanitizer,Personal Care,179,0,35,144,90,4,In Stock,2025,12,18,3,51,4,0,32.0,29.0,31.0,32.142857142857146,33.56666666666667,32.45,129.8,16.07,145.87,REORDER,2.0
2025-12-19,P015,Hand Sanitizer,Personal Care,144,0,41,103,90,4,Reorder Soon,2025,12,19,4,51,4,0,35.0,21.0,34.0,33.0,33.766666666666666,34.36,137.44,16.5,153.94,REORDER,51.0
2025-12-20,P015,Hand Sanitizer,Personal Care,103,380,33,450,90,4,In Stock,2025,12,20,5,51,4,1,41.0,27.0,38.0,35.857142857142854,33.9,38.22,152.88,17.93,170.81,NO REORDER,0.0
2025-12-21,P015,Hand Sanitizer,Personal Care,450,0,38,412,90,4,In Stock,2025,12,21,6,51,4,1,33.0,38.0,37.0,36.71428571428572,33.733333333333334,35.22,140.88,18.36,159.24,NO REORDER,0.0
2025-12-22,P015,Hand Sanitizer,Personal Care,412,0,38,374,90,4,In Stock,2025,12,22,0,52,4,0,38.0,45.0,35.0,36.71428571428572,33.86666666666667,33.67,134.68,18.36,153.04,NO REORDER,0.0
2025-12-23,P015,Hand Sanitizer,Personal Care,374,0,45,329,90,4,In Stock,2025,12,23,1,52,4,0,38.0,33.0,29.0,35.714285714285715,33.93333333333333,30.33,121.32,17.86,139.18,NO REORDER,0.0
2025-12-24,P015,Hand Sanitizer,Personal Care,329,0,29,300,90,4,In Stock,2025,12,24,2,52,4,0,45.0,32.0,25.0,37.42857142857143,34.1,33.26,133.04,18.71,151.75,NO REORDER,0.0
2025-12-25,P015,Hand Sanitizer,Personal Care,300,0,41,259,90,4,In Stock,2025,12,25,3,52,4,0,29.0,35.0,29.0,37.0,33.93333333333333,33.65,134.6,18.5,153.1,NO REORDER,0.0
2025-12-26,P015,Hand Sanitizer,Personal Care,259,0,37,222,90,4,In Stock,2025,12,26,4,52,4,0,41.0,41.0,21.0,37.85714285714285,34.3,32.2,128.8,18.93,147.73,NO REORDER,0.0
2025-12-27,P015,Hand Sanitizer,Personal Care,222,0,34,188,90,4,In Stock,2025,12,27,5,52,4,1,37.0,33.0,27.0,37.285714285714285,34.63333333333333,32.56,130.24,18.64,148.88,NO REORDER,0.0
2025-12-28,P015,Hand Sanitizer,Personal Care,188,0,34,154,90,4,In Stock,2025,12,28,6,52,4,1,34.0,38.0,38.0,37.42857142857143,34.63333333333333,33.87,135.48,18.71,154.19,REORDER,0.0
2025-12-29,P015,Hand Sanitizer,Personal Care,154,0,30,124,90,4,Reorder Soon,2025,12,29,0,1,4,0,34.0,38.0,45.0,36.85714285714285,34.86666666666667,36.34,145.36,18.43,163.79,REORDER,40.0
2025-12-30,P015,Hand Sanitizer,Personal Care,124,381,46,459,90,4,In Stock,2025,12,30,1,1,4,0,30.0,45.0,33.0,35.714285714285715,34.53333333333333,38.02,152.08,17.86,169.94,NO REORDER,0.0
2025-12-31,P015,Hand Sanitizer,Personal Care,459,0,35,424,90,4,In Stock,2025,12,31,2,1,4,0,46.0,29.0,32.0,35.857142857142854,34.9,34.82,139.28,17.93,157.21,NO REORDER,0.0
2025-08-13,P016,Body Lotion,Personal Care,228,0,19,209,50,8,In Stock,2025,8,13,2,33,3,0,20.0,21.0,12.0,18.714285714285715,16.566666666666666,17.7,141.6,9.36,150.96,NO REORDER,0.0
2025-08-14,P016,Body Lotion,Personal Care,209,0,18,191,50,8,In Stock,2025,8,14,3,33,3,0,19.0,17.0,16.0,18.428571428571427,16.833333333333332,17.34,138.72,9.21,147.93,NO REORDER,0.0
2025-08-15,P016,Body Lotion,Personal Care,191,0,20,171,50,8,In Stock,2025,8,15,4,33,3,0,18.0,23.0,17.0,18.571428571428573,17.033333333333335,16.46,131.68,9.29,140.97,NO REORDER,0.0
2025-08-16,P016,Body Lotion,Personal Care,171,0,15,156,50,8,In Stock,2025,8,16,5,33,3,1,20.0,19.0,20.0,18.142857142857142,17.166666666666668,18.29,146.32,9.07,155.39,NO REORDER,0.0
2025-08-17,P016,Body Lotion,Personal Care,156,0,22,134,50,8,In Stock,2025,8,17,6,33,3,1,15.0,19.0,22.0,17.571428571428573,17.2,19.25,154.0,8.79,162.79,REORDER,29.0
2025-08-18,P016,Body Lotion,Personal Care,134,0,14,120,50,8,In Stock,2025,8,18,0,34,3,0,22.0,12.0,26.0,18.0,17.5,17.82,142.56,9.0,151.56,REORDER,32.0
2025-08-19,P016,Body Lotion,Personal Care,120,0,16,104,50,8,In Stock,2025,8,19,1,34,3,0,14.0,20.0,18.0,18.285714285714285,17.466666666666665,16.16,129.28,9.14,138.42,REORDER,34.0
2025-08-20,P016,Body Lotion,Personal Care,104,0,20,84,50,8,In Stock,2025,8,20,2,34,3,0,16.0,19.0,21.0,17.714285714285715,17.366666666666667,18.23,145.84,8.86,154.7,REORDER,71.0
2025-08-21,P016,Body Lotion,Personal Care,84,0,15,69,50,8,Reorder Soon,2025,8,21,3,34,3,0,20.0,18.0,17.0,17.857142857142858,17.6,18.48,147.84,8.93,156.77,REORDER,88.0
2025-08-22,P016,Body Lotion,Personal Care,69,202,19,252,50,8,In Stock,2025,8,22,4,34,3,0,15.0,20.0,23.0,17.428571428571427,17.733333333333334,18.42,147.36,8.71,156.07,NO REORDER,0.0
2025-08-23,P016,Body Lotion,Personal Care,252,0,21,231,50,8,In Stock,2025,8,23,5,34,3,1,19.0,15.0,19.0,17.285714285714285,17.9,17.02,136.16,8.64,144.8,NO REORDER,0.0
2025-08-24,P016,Body Lotion,Personal Care,231,0,19,212,50,8,In Stock,2025,8,24,6,34,3,1,21.0,22.0,19.0,18.142857142857142,18.0,18.98,151.84,9.07,160.91,NO REORDER,0.0
2025-08-25,P016,Body Lotion,Personal Care,212,0,13,199,50,8,In Stock,2025,8,25,0,35,3,0,19.0,14.0,12.0,17.714285714285715,18.133333333333333,16.45,131.6,8.86,140.46,NO REORDER,0.0
2025-08-26,P016,Body Lotion,Personal Care,199,0,19,180,50,8,In Stock,2025,8,26,1,35,3,0,13.0,16.0,20.0,17.571428571428573,18.1,15.97,127.76,8.79,136.55,NO REORDER,0.0
2025-08-27,P016,Body Lotion,Personal Care,180,0,18,162,50,8,In Stock,2025,8,27,2,35,3,0,19.0,20.0,19.0,18.0,18.266666666666666,15.74,125.92,9.0,134.92,NO REORDER,0.0
2025-08-28,P016,Body Lotion,Personal Care,162,0,14,148,50,8,In Stock,2025,8,28,3,35,3,0,18.0,15.0,18.0,17.714285714285715,18.166666666666668,16.69,133.52,8.86,142.38,NO REORDER,0.0
2025-08-29,P016,Body Lotion,Personal Care,148,0,17,131,50,8,In Stock,2025,8,29,4,35,3,0,14.0,19.0,20.0,17.571428571428573,18.133333333333333,17.8,142.4,8.79,151.19,REORDER,20.0
2025-08-30,P016,Body Lotion,Personal Care,131,0,21,110,50,8,In Stock,2025,8,30,5,35,3,1,17.0,21.0,15.0,17.285714285714285,18.3,18.53,148.24,8.64,156.88,REORDER,47.0
2025-08-31,P016,Body Lotion,Personal Care,110,0,19,91,50,8,In Stock,2025,8,31,6,35,3,1,21.0,19.0,22.0,17.285714285714285,18.466666666666665,20.32,162.56,8.64,171.2,REORDER,80.0
2025-09-01,P016,Body Lotion,Personal Care,91,0,15,76,50,8,In Stock,2025,9,1,0,36,3,0,19.0,13.0,14.0,17.285714285714285,18.53333333333333,18.78,150.24,8.64,158.88,REORDER,83.0
2025-09-02,P016,Body Lotion,Personal Care,76,0,18,58,50,8,Reorder Soon,2025,9,2,1,36,3,0,15.0,19.0,16.0,17.571428571428573,18.366666666666667,18.34,146.72,8.79,155.51,REORDER,98.0
2025-09-03,P016,Body Lotion,Personal Care,58,219,22,255,50,8,In Stock,2025,9,3,2,36,3,0,18.0,18.0,20.0,17.428571428571427,18.23333333333333,18.44,147.52,8.71,156.23,NO REORDER,0.0
2025-09-04,P016,Body Lotion,Personal Care,255,0,13,242,50,8,In Stock,2025,9,4,3,36,3,0,22.0,14.0,15.0,18.0,18.1,17.82,142.56,9.0,151.56,NO REORDER,0.0
2025-09-05,P016,Body Lotion,Personal Care,242,0,19,223,50,8,In Stock,2025,9,5,4,36,3,0,13.0,17.0,19.0,17.857142857142858,17.933333333333334,16.5,132.0,8.93,140.93,NO REORDER,0.0
2025-09-06,P016,Body Lotion,Personal Care,223,0,19,204,50,8,In Stock,2025,9,6,5,36,3,1,19.0,21.0,21.0,18.142857142857142,17.866666666666667,17.08,136.64,9.07,145.71,NO REORDER,0.0
2025-09-07,P016,Body Lotion,Personal Care,204,0,14,190,50,8,In Stock,2025,9,7,6,36,3,1,19.0,19.0,19.0,17.857142857142858,17.933333333333334,17.02,136.16,8.93,145.09,NO REORDER,0.0
2025-09-08,P016,Body Lotion,Personal Care,190,0,18,172,50,8,In Stock,2025,9,8,0,37,3,0,14.0,15.0,13.0,17.142857142857142,17.633333333333333,15.62,124.96,8.57,133.53,NO REORDER,0.0
2025-09-09,P016,Body Lotion,Personal Care,172,0,16,156,50,8,In Stock,2025,9,9,1,37,3,0,18.0,18.0,19.0,17.571428571428573,17.6,16.02,128.16,8.79,136.95,NO REORDER,0.0
2025-09-10,P016,Body Lotion,Personal Care,156,0,16,140,50,8,In Stock,2025,9,10,2,37,3,0,16.0,22.0,18.0,17.285714285714285,17.5,16.16,129.28,8.64,137.92,NO REORDER,0.0
2025-09-11,P016,Body Lotion,Personal Care,140,0,18,122,50,8,In Stock,2025,9,11,3,37,3,0,16.0,13.0,14.0,16.428571428571427,17.633333333333333,17.58,140.64,8.21,148.85,REORDER,27.0
2025-09-12,P016,Body Lotion,Personal Care,122,0,18,104,50,8,In Stock,2025,9,12,4,37,3,0,18.0,19.0,17.0,17.142857142857142,17.566666666666666,16.45,131.6,8.57,140.17,REORDER,36.0
2025-09-13,P016,Body Lotion,Personal Care,104,0,19,85,50,8,In Stock,2025,9,13,5,37,3,1,18.0,19.0,21.0,17.0,17.533333333333335,18.5,148.0,8.5,156.5,REORDER,72.0
2025-09-14,P016,Body Lotion,Personal Care,85,0,25,60,50,8,Reorder Soon,2025,9,14,6,37,3,1,19.0,14.0,19.0,17.0,17.566666666666666,18.08,144.64,8.5,153.14,REORDER,93.0
2025-09-15,P016,Body Lotion,Personal Care,60,197,17,240,50,8,In Stock,2025,9,15,0,38,3,0,25.0,18.0,15.0,18.571428571428573,17.733333333333334,19.48,155.84,9.29,165.13,NO REORDER,0.0
2025-09-16,P016,Body Lotion,Personal Care,240,0,14,226,50,8,In Stock,2025,9,16,1,38,3,0,17.0,16.0,18.0,18.428571428571427,17.8,16.14,129.12,9.21,138.33,NO REORDER,0.0
2025-09-17,P016,Body Lotion,Personal Care,226,0,19,207,50,8,In Stock,2025,9,17,2,38,3,0,14.0,16.0,22.0,18.142857142857142,17.533333333333335,16.39,131.12,9.07,140.19,NO REORDER,0.0
2025-09-18,P016,Body Lotion,Personal Care,207,0,18,189,50,8,In Stock,2025,9,18,3,38,3,0,19.0,18.0,13.0,18.571428571428573,17.7,16.77,134.16,9.29,143.45,NO REORDER,0.0
2025-09-19,P016,Body Lotion,Personal Care,189,0,16,173,50,8,In Stock,2025,9,19,4,38,3,0,18.0,18.0,19.0,18.571428571428573,17.766666666666666,16.18,129.44,9.29,138.73,NO REORDER,0.0
2025-09-20,P016,Body Lotion,Personal Care,173,0,16,157,50,8,In Stock,2025,9,20,5,38,3,1,16.0,19.0,19.0,18.285714285714285,17.633333333333333,17.77,142.16,9.14,151.3,NO REORDER,0.0
2025-09-21,P016,Body Lotion,Personal Care,157,0,22,135,50,8,In Stock,2025,9,21,6,38,3,1,16.0,25.0,14.0,17.857142857142858,17.666666666666668,19.22,153.76,8.93,162.69,REORDER,28.0
2025-09-22,P016,Body Lotion,Personal Care,135,0,12,123,50,8,In Stock,2025,9,22,0,39,3,0,22.0,17.0,18.0,17.428571428571427,17.766666666666666,17.93,143.44,8.71,152.15,REORDER,29.0
2025-09-23,P016,Body Lotion,Personal Care,123,0,18,105,50,8,In Stock,2025,9,23,1,39,3,0,12.0,14.0,16.0,16.714285714285715,17.466666666666665,16.27,130.16,8.36,138.52,REORDER,34.0
2025-09-24,P016,Body Lotion,Personal Care,105,0,15,90,50,8,In Stock,2025,9,24,2,39,3,0,18.0,19.0,16.0,17.285714285714285,17.433333333333334,17.36,138.88,8.64,147.52,REORDER,58.0
2025-09-25,P016,Body Lotion,Personal Care,90,0,18,72,50,8,Reorder Soon,2025,9,25,3,39,3,0,15.0,18.0,18.0,16.714285714285715,17.5,18.0,144.0,8.36,152.36,REORDER,80.0
2025-09-26,P016,Body Lotion,Personal Care,72,0,15,57,50,8,Reorder Soon,2025,9,26,4,39,3,0,18.0,16.0,18.0,16.714285714285715,17.466666666666665,17.36,138.88,8.36,147.24,REORDER,90.0
2025-09-27,P016,Body Lotion,Personal Care,57,222,19,260,50,8,In Stock,2025,9,27,5,39,3,1,15.0,16.0,19.0,16.571428571428573,17.366666666666667,20.1,160.8,8.29,169.09,NO REORDER,0.0
2025-09-28,P016,Body Lotion,Personal Care,260,0,21,239,50,8,In Stock,2025,9,28,6,39,3,1,19.0,22.0,25.0,17.0,17.533333333333335,18.1,144.8,8.5,153.3,NO REORDER,0.0
2025-09-29,P016,Body Lotion,Personal Care,239,0,16,223,50,8,In Stock,2025,9,29,0,40,3,0,21.0,12.0,17.0,16.857142857142858,17.666666666666668,18.82,150.56,8.43,158.99,NO REORDER,0.0
2025-09-30,P016,Body Lotion,Personal Care,223,0,16,207,50,8,In Stock,2025,9,30,1,40,3,0,16.0,18.0,14.0,17.428571428571427,17.5,16.72,133.76,8.71,142.47,NO REORDER,0.0
2025-10-01,P016,Body Lotion,Personal Care,207,0,24,183,50,8,In Stock,2025,10,1,2,40,4,0,16.0,15.0,19.0,17.142857142857142,17.4,20.91,167.28,8.57,175.85,NO REORDER,0.0
2025-10-02,P016,Body Lotion,Personal Care,183,0,26,157,50,8,In Stock,2025,10,2,3,40,4,0,24.0,18.0,18.0,18.428571428571427,17.7,21.8,174.4,9.21,183.61,REORDER,27.0
2025-10-03,P016,Body Lotion,Personal Care,157,0,31,126,50,8,In Stock,2025,10,3,4,40,4,0,26.0,15.0,16.0,19.571428571428573,17.966666666666665,22.15,177.2,9.79,186.99,REORDER,61.0
2025-10-04,P016,Body Lotion,Personal Care,126,0,23,103,50,8,In Stock,2025,10,4,5,40,4,1,31.0,19.0,16.0,21.857142857142858,18.266666666666666,22.32,178.56,10.93,189.49,REORDER,86.0
2025-10-05,P016,Body Lotion,Personal Care,103,0,23,80,50,8,In Stock,2025,10,5,6,40,4,1,23.0,21.0,22.0,22.428571428571427,18.6,22.46,179.68,11.21,190.89,REORDER,111.0
2025-10-06,P016,Body Lotion,Personal Care,80,0,19,61,50,8,Reorder Soon,2025,10,6,0,41,4,0,23.0,16.0,12.0,22.714285714285715,18.73333333333333,21.93,175.44,11.36,186.8,REORDER,126.0
2025-10-07,P016,Body Lotion,Personal Care,61,204,15,250,50,8,In Stock,2025,10,7,1,41,4,0,19.0,16.0,18.0,23.142857142857142,18.73333333333333,22.28,178.24,11.57,189.81,NO REORDER,0.0
2025-10-08,P016,Body Lotion,Personal Care,250,0,27,223,50,8,In Stock,2025,10,8,2,41,4,0,15.0,24.0,15.0,23.0,18.766666666666666,22.48,179.84,11.5,191.34,NO REORDER,0.0
2025-10-09,P016,Body Lotion,Personal Care,223,0,27,196,50,8,In Stock,2025,10,9,3,41,4,0,27.0,26.0,18.0,23.428571428571427,19.066666666666663,22.06,176.48,11.71,188.19,NO REORDER,0.0
2025-10-10,P016,Body Lotion,Personal Care,196,0,23,173,50,8,In Stock,2025,10,10,4,41,4,0,27.0,31.0,15.0,23.571428571428573,19.433333333333334,21.75,174.0,11.79,185.79,REORDER,13.0
2025-10-11,P016,Body Lotion,Personal Care,173,0,25,148,50,8,In Stock,2025,10,11,5,41,4,1,23.0,23.0,19.0,22.428571428571427,19.666666666666668,22.18,177.44,11.21,188.65,REORDER,41.0
2025-10-12,P016,Body Lotion,Personal Care,148,0,29,119,50,8,In Stock,2025,10,12,6,41,4,1,25.0,23.0,21.0,22.714285714285715,19.9,21.93,175.44,11.36,186.8,REORDER,68.0
2025-10-13,P016,Body Lotion,Personal Care,119,0,20,99,50,8,In Stock,2025,10,13,0,42,4,0,29.0,19.0,16.0,23.571428571428573,20.266666666666666,20.18,161.44,11.79,173.23,REORDER,74.0
2025-10-14,P016,Body Lotion,Personal Care,99,0,30,69,50,8,Reorder Soon,2025,10,14,1,42,4,0,20.0,15.0,16.0,23.714285714285715,20.3,20.68,165.44,11.86,177.3,REORDER,108.0
2025-10-15,P016,Body Lotion,Personal Care,69,199,24,244,50,8,In Stock,2025,10,15,2,42,4,0,30.0,27.0,24.0,25.857142857142858,20.466666666666665,19.96,159.68,12.93,172.61,NO REORDER,0.0
2025-10-16,P016,Body Lotion,Personal Care,244,0,23,221,50,8,In Stock,2025,10,16,3,42,4,0,24.0,27.0,26.0,25.428571428571427,20.7,20.9,167.2,12.71,179.91,NO REORDER,0.0
2025-10-17,P016,Body Lotion,Personal Care,221,0,23,198,50,8,In Stock,2025,10,17,4,42,4,0,23.0,23.0,31.0,24.857142857142858,21.0,19.58,156.64,12.43,169.07,NO REORDER,0.0
2025-10-18,P016,Body Lotion,Personal Care,198,0,23,175,50,8,In Stock,2025,10,18,5,42,4,1,23.0,25.0,23.0,24.857142857142858,21.133333333333333,22.16,177.28,12.43,189.71,REORDER,15.0
2025-10-19,P016,Body Lotion,Personal Care,175,0,27,148,50,8,In Stock,2025,10,19,6,42,4,1,23.0,29.0,23.0,24.571428571428573,21.3,22.58,180.64,12.29,192.93,REORDER,45.0
2025-10-20,P016,Body Lotion,Personal Care,148,0,25,123,50,8,In Stock,2025,10,20,0,43,4,0,27.0,20.0,19.0,24.285714285714285,21.666666666666668,19.93,159.44,12.14,171.58,REORDER,49.0
2025-10-21,P016,Body Lotion,Personal Care,123,0,24,99,50,8,In Stock,2025,10,21,1,43,4,0,25.0,30.0,15.0,25.0,21.966666666666665,21.2,169.6,12.5,182.1,REORDER,83.0
2025-10-22,P016,Body Lotion,Personal Care,99,0,22,77,50,8,In Stock,2025,10,22,2,43,4,0,24.0,24.0,27.0,24.142857142857142,22.03333333333333,21.65,173.2,12.07,185.27,REORDER,108.0
2025-10-23,P016,Body Lotion,Personal Care,77,0,25,52,50,8,Reorder Soon,2025,10,23,3,43,4,0,22.0,23.0,27.0,23.857142857142858,22.366666666666667,22.42,179.36,11.93,191.29,REORDER,139.0
2025-10-24,P016,Body Lotion,Personal Care,52,214,23,243,50,8,In Stock,2025,10,24,4,43,4,0,25.0,23.0,23.0,24.142857142857142,22.6,23.16,185.28,12.07,197.35,NO REORDER,0.0
2025-10-25,P016,Body Lotion,Personal Care,243,0,18,225,50,8,In Stock,2025,10,25,5,43,4,1,23.0,23.0,25.0,24.142857142857142,22.866666666666667,23.5,188.0,12.07,200.07,NO REORDER,0.0
2025-10-26,P016,Body Lotion,Personal Care,225,0,27,198,50,8,In Stock,2025,10,26,6,43,4,1,18.0,27.0,29.0,23.428571428571427,22.866666666666667,23.17,185.36,11.71,197.07,NO REORDER,0.0
2025-10-27,P016,Body Lotion,Personal Care,198,0,31,167,50,8,In Stock,2025,10,27,0,44,4,0,27.0,25.0,20.0,23.428571428571427,23.266666666666666,22.06,176.48,11.71,188.19,REORDER,21.0
2025-10-28,P016,Body Lotion,Personal Care,167,0,21,146,50,8,In Stock,2025,10,28,1,44,4,0,31.0,24.0,30.0,24.285714285714285,23.666666666666668,21.85,174.8,12.14,186.94,REORDER,41.0
2025-10-29,P016,Body Lotion,Personal Care,146,0,22,124,50,8,In Stock,2025,10,29,2,44,4,0,21.0,22.0,24.0,23.857142857142858,23.666666666666668,22.5,180.0,11.93,191.93,REORDER,68.0
2025-10-30,P016,Body Lotion,Personal Care,124,0,26,98,50,8,In Stock,2025,10,30,3,44,4,0,22.0,25.0,23.0,23.857142857142858,23.866666666666667,23.6,188.8,11.93,200.73,REORDER,103.0
2025-10-31,P016,Body Lotion,Personal Care,98,0,39,59,50,8,Reorder Soon,2025,10,31,4,44,4,0,26.0,23.0,23.0,24.0,24.2,29.55,236.4,12.0,248.4,REORDER,189.0
2025-11-01,P016,Body Lotion,Personal Care,59,206,24,241,50,8,In Stock,2025,11,1,5,44,4,1,39.0,18.0,23.0,26.285714285714285,24.7,24.1,192.8,13.14,205.94,NO REORDER,0.0
2025-11-02,P016,Body Lotion,Personal Care,241,0,26,215,50,8,In Stock,2025,11,2,6,44,4,1,24.0,27.0,27.0,27.142857142857142,24.633333333333333,24.68,197.44,13.57,211.01,NO REORDER,0.0
2025-11-03,P016,Body Lotion,Personal Care,215,0,25,190,50,8,In Stock,2025,11,3,0,45,4,0,26.0,31.0,25.0,27.0,24.466666666666665,22.6,180.8,13.5,194.3,REORDER,4.0
2025-11-04,P016,Body Lotion,Personal Care,190,0,24,166,50,8,In Stock,2025,11,4,1,45,4,0,25.0,21.0,24.0,26.142857142857142,24.53333333333333,23.24,185.92,13.07,198.99,REORDER,33.0
2025-11-05,P016,Body Lotion,Personal Care,166,0,25,141,50,8,In Stock,2025,11,5,2,45,4,0,24.0,22.0,22.0,26.571428571428573,24.566666666666663,23.16,185.28,13.29,198.57,REORDER,58.0
2025-11-06,P016,Body Lotion,Personal Care,141,0,25,116,50,8,In Stock,2025,11,6,3,45,4,0,25.0,26.0,25.0,27.0,24.766666666666666,23.24,185.92,13.5,199.42,REORDER,83.0
2025-11-07,P016,Body Lotion,Personal Care,116,0,17,99,50,8,In Stock,2025,11,7,4,45,4,0,25.0,39.0,23.0,26.857142857142858,25.1,23.72,189.76,13.43,203.19,REORDER,104.0
2025-11-08,P016,Body Lotion,Personal Care,99,0,23,76,50,8,In Stock,2025,11,8,5,45,4,1,17.0,24.0,18.0,23.714285714285715,24.766666666666666,24.74,197.92,11.86,209.78,REORDER,134.0
2025-11-09,P016,Body Lotion,Personal Care,76,0,24,52,50,8,Reorder Soon,2025,11,9,6,45,4,1,23.0,26.0,27.0,23.571428571428573,24.633333333333333,24.84,198.72,11.79,210.51,REORDER,159.0
2025-11-10,P016,Body Lotion,Personal Care,52,223,21,254,50,8,In Stock,2025,11,10,0,46,4,0,24.0,25.0,31.0,23.285714285714285,24.666666666666668,25.36,202.88,11.64,214.52,NO REORDER,0.0
2025-11-11,P016,Body Lotion,Personal Care,254,0,22,232,50,8,In Stock,2025,11,11,1,46,4,0,21.0,24.0,21.0,22.714285714285715,24.53333333333333,24.32,194.56,11.36,205.92,NO REORDER,0.0
2025-11-12,P016,Body Lotion,Personal Care,232,0,24,208,50,8,In Stock,2025,11,12,2,46,4,0,22.0,25.0,22.0,22.428571428571427,24.3,24.45,195.6,11.21,206.81,NO REORDER,0.0
2025-11-13,P016,Body Lotion,Personal Care,208,0,32,176,50,8,In Stock,2025,11,13,3,46,4,0,24.0,25.0,26.0,22.285714285714285,24.433333333333334,24.26,194.08,11.14,205.22,REORDER,29.0
2025-11-14,P016,Body Lotion,Personal Care,176,0,20,156,50,8,In Stock,2025,11,14,4,46,4,0,32.0,17.0,39.0,23.285714285714285,24.5,23.72,189.76,11.64,201.4,REORDER,45.0
2025-11-15,P016,Body Lotion,Personal Care,156,0,21,135,50,8,In Stock,2025,11,15,5,46,4,1,20.0,23.0,24.0,23.714285714285715,24.366666666666667,24.13,193.04,11.86,204.9,REORDER,70.0
2025-11-16,P016,Body Lotion,Personal Care,135,0,38,97,50,8,In Stock,2025,11,16,6,46,4,1,21.0,24.0,26.0,23.428571428571427,24.3,23.9,191.2,11.71,202.91,REORDER,106.0
2025-11-17,P016,Body Lotion,Personal Care,97,0,20,77,50,8,In Stock,2025,11,17,0,47,4,0,38.0,21.0,25.0,25.428571428571427,24.8,23.45,187.6,12.71,200.31,REORDER,123.0
2025-11-18,P016,Body Lotion,Personal Care,77,0,24,53,50,8,Reorder Soon,2025,11,18,1,47,4,0,20.0,22.0,24.0,25.285714285714285,24.7,23.58,188.64,12.64,201.28,REORDER,148.0
2025-11-19,P016,Body Lotion,Personal Care,53,210,19,244,50,8,In Stock,2025,11,19,2,47,4,0,24.0,24.0,25.0,25.571428571428573,24.6,24.12,192.96,12.79,205.75,NO REORDER,0.0
2025-11-20,P016,Body Lotion,Personal Care,244,0,25,219,50,8,In Stock,2025,11,20,3,47,4,0,19.0,32.0,25.0,24.857142857142858,24.4,23.5,188.0,12.43,200.43,NO REORDER,0.0
2025-11-21,P016,Body Lotion,Personal Care,219,0,19,200,50,8,In Stock,2025,11,21,4,47,4,0,25.0,20.0,17.0,23.857142857142858,24.433333333333334,24.22,193.76,11.93,205.69,REORDER,6.0
2025-11-22,P016,Body Lotion,Personal Care,200,0,23,177,50,8,In Stock,2025,11,22,5,47,4,1,19.0,21.0,23.0,23.714285714285715,24.33333333333333,23.92,191.36,11.86,203.22,REORDER,26.0
2025-11-23,P016,Body Lotion,Personal Care,177,0,23,154,50,8,In Stock,2025,11,23,6,47,4,1,23.0,38.0,24.0,24.0,24.266666666666666,24.53,196.24,12.0,208.24,REORDER,54.0
2025-11-24,P016,Body Lotion,Personal Care,154,0,31,123,50,8,In Stock,2025,11,24,0,48,4,0,23.0,20.0,21.0,21.857142857142858,24.266666666666666,24.64,197.12,10.93,208.05,REORDER,85.0
